CustomerID,Recency,Frequency,Monetary,Cluster
15785,153.0,5,2328.9700000000003,1
15787,92.0,3,948.05,0
15796,70.0,8,2711.56,1
15797,97.0,4,2207.4,1
15799,101.0,3,884.14,0
15800,160.0,2,699.08,0
15801,62.0,3,1063.95,0
15804,90.0,13,4206.39,1
15805,122.0,17,5528.4800000000005,1
15806,130.0,3,784.58,0
15808,192.0,4,3734.9700000000003,1
15809,70.0,5,515.77,0
15811,455.0,6,2218.62,2
15812,34.0,5,1801.14,1
15814,275.0,4,1945.33,0
15815,36.0,5,2100.6,1
15819,130.0,4,1905.45,0
15821,92.0,2,570.96,0
15822,182.0,2,885.47,0
15823,667.0,1,15.0,2
15827,96.0,14,1836.0900000000001,1
15829,336.0,2,636.14,2
15830,303.0,1,576.0,2
15831,1.0,3,801.76,0
15834,160.0,4,2233.75,1
15837,184.0,1,391.98,0
15838,64.0,19,33643.08,1
15839,183.0,3,1048.49,0
15840,1.0,2,355.56,0
15841,220.0,4,1224.06,0
15843,100.0,1,118.95000000000002,0
15845,193.0,8,3711.77,1
15847,334.0,2,389.27,2
15852,188.0,2,160.71,0
15854,213.0,12,2974.65,1
15855,96.0,5,712.24,0
15856,34.0,27,16387.57,1
15858,31.0,5,1438.85,1
15860,156.0,8,977.21,1
15862,333.0,4,832.88,2
15864,245.0,6,1936.3200000000002,1
15865,2.0,3,895.13,0
15867,37.0,15,3812.64,1
15869,160.0,2,149.64,0
15870,153.0,1,354.09000000000003,0
15874,129.0,7,4405.88,1
15877,121.0,2,493.28,0
15880,578.0,1,343.28000000000003,2
15881,425.0,5,501.39000000000004,2
15882,547.0,4,516.36,2
15883,152.0,2,396.48,0
15885,124.0,3,379.35,0
15886,62.0,1,181.09,0
15889,187.0,2,446.87,0
15894,578.0,2,263.55,2
15898,121.0,5,1388.88,0
15899,547.0,1,56.25,2
15901,126.0,3,363.88,0
15903,30.0,7,5126.76,1
15904,333.0,1,164.68,2
15906,250.0,7,1567.69,1
15907,182.0,3,967.45,0
15910,90.0,8,1232.18,1
15916,91.0,8,1528.09,1
15917,190.0,1,123.1,0
15918,308.0,2,334.23,2
15919,547.0,2,639.89,2
15920,126.0,4,167.5,0
15922,698.0,1,369.5,2
15923,667.0,1,127.08,2
15930,276.0,1,426.63,2
15932,2.0,8,2495.87,1
15935,7.0,2,416.86,0
15937,184.0,1,145.35,0
15938,221.0,5,404.58,0
15939,5.0,15,6115.01,1
15940,343.0,1,35.8,2
15944,130.0,1,325.1,0
15945,455.0,1,181.0,2
15948,333.0,2,955.24,2
15950,122.0,4,1765.51,0
15951,333.0,2,708.22,2
15952,183.0,4,806.57,0
15953,6.0,8,1659.3799999999999,1
15955,31.0,14,4416.26,1
15957,122.0,1,428.89,0
15965,30.0,4,845.64,0
15969,152.0,3,666.1,0
15970,100.0,1,314.1,0
15971,2.0,12,4199.85,1
15973,486.0,1,307.82000000000005,2
15974,6.0,7,3442.15,1
15976,281.0,2,430.94,2
15980,2.0,3,2398.86,0
15981,7.0,8,3408.48,1
15983,455.0,4,1475.02,2
15984,152.0,10,2837.67,1
15985,125.0,2,1142.42,0
15986,91.0,1,168.12,0
15987,33.0,7,1451.28,1
15992,182.0,1,41.989999999999995,2
15993,183.0,7,2797.57,1
15996,2.0,6,1060.68,1
15998,275.0,5,3089.97,1
16000,152.0,3,12393.7,1
16003,61.0,5,2735.37,1
16005,66.0,4,615.39,0
16006,6.0,1,101.4,0
16007,5.0,4,1701.94,0
16009,153.0,4,992.71,0
16010,129.0,3,407.5,0
16011,3.0,16,3362.71,1
16012,156.0,3,1415.29,0
16013,3.0,47,37130.6,1
16014,65.0,3,662.38,0
16015,182.0,3,705.39,0
16016,182.0,8,1508.76,1
16018,5.0,2,408.90000000000003,0
16019,163.0,9,3786.2400000000002,1
16020,215.0,3,851.01,0
16025,61.0,1,439.65999999999997,0
16027,70.0,6,934.62,0
16029,31.0,63,81024.84,1
16030,284.0,1,331.24,2
16031,124.0,2,548.94,0
16033,6.0,20,8816.4,1
16034,40.0,3,437.7,0
16037,131.0,3,855.02,0
16038,302.0,3,471.78000000000003,2
16040,215.0,3,1313.55,0
16041,91.0,3,3166.4,1
16042,40.0,5,1197.27,0
16043,6.0,4,773.99,0
16045,3.0,4,1340.7,0
16048,698.0,2,256.44,2
16053,94.0,2,1511.95,0
16055,281.0,1,134.8,2
16057,6.0,7,2263.12,1
16059,215.0,6,1459.8600000000001,1
16062,7.0,4,1153.62,0
16065,455.0,1,372.09,2
16066,92.0,5,1521.87,1
16070,153.0,2,852.15,0
16076,31.0,10,2234.73,1
16078,342.0,1,79.2,2
16080,69.0,2,217.16,0
16081,158.0,5,2806.9,1
16085,1.0,5,981.51,0
16086,31.0,5,1121.39,0
16091,126.0,2,315.06,0
16094,61.0,4,1078.23,0
16098,158.0,7,2005.63,1
16102,278.0,3,1842.14,0
16103,188.0,6,1429.64,1
16104,92.0,1,302.36,0
16105,221.0,1,336.96,2
16106,215.0,1,108.38,2
16107,30.0,7,3204.1600000000003,1
16109,220.0,2,611.88,0
16110,343.0,3,1337.48,2
16112,71.0,4,195.73999999999998,0
16113,96.0,1,161.38,0
16115,5.0,8,1667.97,1
16116,6.0,1,612.78,0
16117,280.0,1,232.21,2
16119,333.0,2,423.36,2
16120,31.0,4,1309.14,0
16121,128.0,2,867.11,0
16122,40.0,4,684.4200000000001,0
16125,517.0,1,289.35,2
16126,61.0,4,6287.77,1
16128,275.0,5,1880.22,1
16133,30.0,33,14589.04,1
16136,31.0,3,709.38,0
16140,215.0,2,725.18,0
16141,2.0,1,620.4,0
16142,251.0,1,535.34,2
16143,36.0,6,2424.94,1
16144,160.0,1,175.2,0
16145,4.0,11,3799.4900000000002,1
16146,218.0,3,734.13,0
16149,213.0,2,280.52,0
16150,2.0,5,2053.02,1
16153,158.0,5,1824.23,1
16156,34.0,9,3122.04,1
16159,283.0,1,348.2,2
16160,215.0,2,1025.44,0
16161,31.0,19,5575.56,1
16162,341.0,1,37.4,2
16163,455.0,2,856.6,2
16168,4.0,27,3787.6,1
16169,61.0,4,1822.97,0
16170,96.0,6,1885.05,1
16171,31.0,1,73.2,0
16172,7.0,5,1140.21,0
16173,93.0,6,1418.32,1
16174,34.0,3,1009.5500000000001,0
16175,185.0,4,1037.59,0
16179,62.0,1,215.83,0
16180,247.0,8,10254.18,1
16182,337.0,4,6617.65,1
16183,276.0,1,338.71000000000004,2
16184,6.0,6,1158.79,1
16186,6.0,12,4006.94,1
16187,122.0,15,6911.4400000000005,1
16188,37.0,4,981.86,0
16191,39.0,13,5180.52,1
16200,213.0,2,1080.6200000000001,0
16201,182.0,4,1863.47,0
16203,1.0,4,592.9,0
16205,91.0,4,761.38,0
16206,156.0,4,537.0600000000001,0
16209,2.0,5,2262.62,1
16210,67.0,18,21086.3,1
16211,2.0,1,547.02,0
16212,342.0,2,690.34,2
16214,341.0,3,1062.75,2
16217,311.0,2,304.25,2
16218,61.0,7,3084.68,1
16221,99.0,3,864.86,0
16224,251.0,4,1295.3,0
16225,161.0,5,1096.32,0
16229,36.0,2,1010.6,0
16230,280.0,2,542.03,2
16232,128.0,4,990.88,0
16233,486.0,3,536.6800000000001,2
16235,40.0,5,867.31,0
16239,280.0,2,414.2,2
16241,1.0,13,2607.87,1
16242,97.0,7,3603.21,1
16243,183.0,2,409.1,0
16244,6.0,2,1522.75,0
16245,64.0,3,1413.66,0
16248,92.0,1,152.94,0
16250,698.0,2,389.44,2
16253,245.0,2,3683.86,0
16255,160.0,8,2619.91,1
16258,247.0,5,5203.51,1
16261,159.0,4,746.83,0
16265,131.0,9,5447.0,1
16271,152.0,5,1429.24,0
16274,698.0,1,357.95,2
16282,254.0,1,168.3,2
16283,33.0,5,1570.81,1
16284,122.0,2,823.97,0
16292,64.0,1,302.25,0
16293,93.0,10,2248.9900000000002,1
16295,1.0,4,1328.55,0
16298,188.0,3,598.2,0
16302,217.0,1,233.22,2
16303,71.0,3,5360.63,1
16306,39.0,6,632.27,0
16308,189.0,4,2560.0,1
16313,182.0,2,274.15000000000003,0
16316,99.0,8,2938.91,1
16317,3.0,3,1341.65,0
16318,244.0,1,328.15,2
16319,189.0,1,404.40000000000003,0
16320,67.0,2,1038.46,0
16321,162.0,5,373.65000000000003,0
16322,121.0,2,326.75,0
16324,278.0,3,428.68,2
16325,129.0,3,594.24,0
16326,92.0,14,3110.96,1
16327,578.0,6,3844.22,2
16332,30.0,7,1593.2,1
16333,125.0,22,26626.8,1
16337,275.0,1,151.05,2
16338,218.0,1,214.79999999999998,2
16344,248.0,1,101.10000000000001,2
16347,275.0,2,887.65,2
16348,153.0,7,1469.45,1
16350,71.0,4,1116.47,0
16351,40.0,1,153.9,0
16352,303.0,2,494.44,2
16353,10.0,23,6675.71,1
16354,154.0,2,395.8,0
16356,161.0,3,211.77,0
16357,67.0,3,658.88,0
16358,121.0,4,2027.5,1
16359,10.0,9,1750.92,1
16360,2.0,6,3512.53,1
16362,31.0,5,734.77,0
16365,4.0,9,1540.42,1
16367,303.0,2,804.49,2
16368,30.0,2,497.43,0
16370,66.0,4,1320.56,0
16372,183.0,2,367.93,0
16374,245.0,2,473.03000000000003,2
16376,333.0,2,987.01,2
16378,190.0,3,362.95,0
16379,213.0,4,2157.4,0
16380,92.0,1,1780.59,0
16384,32.0,2,584.5,0
16385,62.0,3,555.89,0
16386,30.0,2,317.2,0
16389,342.0,4,1382.07,2
16393,128.0,13,3046.21,1
16394,221.0,5,1555.34,0
16395,62.0,5,1486.9,1
16398,126.0,2,1705.8,0
16400,185.0,1,303.93,0
16401,120.0,12,4098.32,1
16402,578.0,2,299.6,2
16405,70.0,2,167.25,0
16407,37.0,10,2126.93,1
16409,4.0,5,2028.88,1
16411,578.0,2,214.65,2
16414,252.0,2,126.25,2
16418,124.0,3,675.27,0
16419,99.0,6,972.23,0
16422,31.0,51,34684.4,1
16424,339.0,1,133.56,2
16425,70.0,1,302.7,0
16426,124.0,10,1908.25,1
16431,67.0,3,642.81,0
16432,184.0,1,287.4,0
16433,30.0,1,184.26,0
16434,61.0,7,1522.25,1
16438,243.0,5,798.35,0
16440,61.0,5,3640.67,1
16441,275.0,2,381.2,2
16442,121.0,3,616.79,0
16444,216.0,4,654.67,0
16445,183.0,1,230.51,0
16446,90.0,2,168472.5,1
16449,252.0,2,707.69,2
16454,184.0,2,6.9,2
16455,154.0,7,1841.18,1
16456,192.0,5,2158.37,1
16457,220.0,1,208.36,2
16458,2.0,18,3482.7400000000002,1
16460,30.0,3,814.72,0
16462,158.0,3,136.0,0
16466,5.0,7,1603.46,1
16469,160.0,4,650.43,0
16471,69.0,1,223.95000000000002,0
16473,163.0,3,316.11,0
16474,32.0,7,1871.5,1
16475,2.0,4,544.3,0
16477,69.0,7,2494.46,1
16478,184.0,3,331.0,0
16484,308.0,2,404.3,2
16488,183.0,3,498.8,0
16495,130.0,3,684.41,0
16496,333.0,3,1599.52,2
16497,71.0,6,2965.69,1
16498,338.0,2,100.97,2
16499,425.0,2,365.45,2
16500,213.0,6,400.86,0
16503,97.0,4,1431.93,0
16505,122.0,1,777.6,0
16510,667.0,1,248.1,2
16513,213.0,4,874.59,0
16515,4.0,5,1627.13,1
16516,91.0,1,101.69999999999999,0
16517,161.0,1,162.7,0
16518,92.0,2,484.32,0
16519,455.0,2,215.07999999999998,2
16520,188.0,3,1046.57,0
16523,32.0,21,9418.470000000001,1
16525,10.0,26,13027.45,1
16528,182.0,1,244.41,0
16529,307.0,1,455.25,2
16531,247.0,7,1244.59,1
16532,224.0,3,6748.8,1
16533,304.0,3,1095.56,2
16535,243.0,1,593.75,2
16539,152.0,4,1388.81,0
16546,667.0,2,787.15,2
16549,32.0,10,4154.64,1
16550,158.0,5,2298.97,1
16551,163.0,3,922.12,0
16552,37.0,2,379.73,0
16553,69.0,12,5719.82,1
16554,10.0,3,837.1,0
16555,244.0,2,285.89,2
16556,129.0,7,3313.79,1
16558,38.0,20,8338.49,1
16561,31.0,2,511.12,0
16565,425.0,1,173.7,2
16567,163.0,2,865.6,0
16569,182.0,1,124.2,0
16570,153.0,10,3738.4,1
16571,283.0,3,1421.69,2
16572,34.0,3,1009.6,0
16581,66.0,1,105.84,0
16583,698.0,1,233.45,2
16586,221.0,1,463.95,0
16589,338.0,3,459.24,2
16591,304.0,1,213.5,2
16592,91.0,16,4113.68,1
16593,280.0,3,330.03,2
16595,92.0,1,360.16,0
16596,486.0,2,250.15,2
16597,213.0,1,90.04,2
16600,213.0,6,813.52,0
16602,275.0,1,528.08,2
16603,93.0,2,482.47,0
16607,1.0,14,3347.71,1
16609,4.0,7,5493.46,1
16610,250.0,1,75.66,2
16611,188.0,1,129.49,0
16612,3.0,4,1187.66,0
16614,66.0,1,506.19,0
16616,218.0,2,500.42,0
16618,122.0,5,2647.59,1
16620,182.0,2,178.96,0
16621,128.0,4,813.48,0
16623,129.0,1,129.45,0
16625,69.0,1,333.08,0
16626,90.0,17,4413.1,1
16628,61.0,5,2188.05,1
16629,246.0,2,417.73,2
16633,5.0,6,2883.1,1
16634,340.0,2,217.9,2
16637,62.0,4,1154.47,0
16638,161.0,10,1680.72,1
16639,122.0,3,1257.51,0
16642,213.0,2,688.33,0
16643,129.0,1,487.51,0
16644,36.0,2,833.78,0
16652,1.0,7,6773.97,1
16654,219.0,4,601.27,0
16655,10.0,6,3794.52,1
16656,4.0,15,8625.8,1
16658,547.0,1,123.24,2
16659,280.0,1,39.12,2
16665,364.0,1,135.39999999999998,2
16667,304.0,2,570.13,2
16668,66.0,6,306.71999999999997,0
16670,40.0,11,4095.9,1
16671,30.0,3,1692.27,0
16672,7.0,20,8134.9400000000005,1
16674,305.0,2,319.61,2
16676,67.0,4,1592.1200000000001,0
16678,3.0,12,3109.99,1
16679,486.0,1,129.75,2
16682,124.0,5,1028.0,0
16684,213.0,28,66653.56,1
16685,92.0,2,324.24,0
16686,162.0,7,3062.83,1
16688,62.0,4,1260.86,0
16693,304.0,2,482.01,2
16696,67.0,4,657.9000000000001,0
16697,7.0,1,112.75,0
16700,4.0,13,5076.55,1
16701,10.0,13,5398.3,1
16705,7.0,20,14034.99,1
16706,303.0,3,531.35,2
16709,129.0,5,3029.87,1
16710,67.0,10,2483.04,1
16711,70.0,5,1651.03,1
16712,36.0,11,3645.43,1
16713,7.0,15,6923.13,1
16714,220.0,3,1161.53,0
16716,343.0,2,901.2,2
16717,153.0,6,3858.38,1
16718,578.0,1,623.75,2
16719,224.0,7,1790.42,1
16722,96.0,13,4730.81,1
16723,93.0,2,589.15,0
16725,70.0,7,781.02,1
16727,425.0,1,272.82,2
16729,7.0,21,7239.92,1
16732,122.0,1,603.75,0
16735,101.0,5,2300.56,1
16743,6.0,7,2238.09,1
16744,183.0,7,1304.76,1
16745,3.0,17,7194.3,1
16746,3.0,18,6697.66,1
16747,276.0,2,836.06,2
16748,101.0,5,1515.9,1
16750,64.0,5,623.93,0
16751,91.0,1,1764.72,0
16752,667.0,1,207.5,2
16753,1.0,1,223.92000000000002,0
16754,666.0,1,2002.4,2
16756,97.0,1,239.4,0
16758,215.0,1,369.34000000000003,0
16759,91.0,3,789.79,0
16761,246.0,1,316.62,2
16764,122.0,13,2799.25,1
16766,38.0,2,1145.6,0
16767,66.0,11,5580.6,1
16770,667.0,5,770.1,2
16771,99.0,5,2246.81,1
16774,276.0,4,661.52,2
16775,94.0,11,1695.66,1
16776,62.0,1,388.28,0
16778,69.0,2,245.94,0
16779,10.0,22,10629.720000000001,1
16781,667.0,1,311.25,2
16782,161.0,13,2279.9,1
16788,125.0,2,597.48,0
16789,333.0,1,80.8,2
16790,30.0,6,1545.6200000000001,1
16791,40.0,7,1721.78,1
16792,311.0,2,110.38000000000001,2
16794,5.0,10,1222.71,1
16795,455.0,1,414.88,2
16796,32.0,1,305.62,0
16801,38.0,4,1619.73,0
16803,215.0,1,332.3,0
16806,281.0,4,801.49,2
16807,128.0,3,1121.59,0
16808,68.0,2,288.42,0
16809,92.0,5,914.69,0
16811,213.0,2,547.07,0
16813,246.0,10,1692.98,1
16814,7.0,21,6509.1,1
16817,38.0,9,1604.75,1
16818,96.0,11,3349.57,1
16820,216.0,1,497.61,0
16825,158.0,2,775.1800000000001,0
16828,155.0,2,128.5,0
16829,187.0,1,197.22,0
16830,334.0,1,325.91,2
16832,127.0,3,199.15,0
16833,101.0,4,1106.53,0
16835,278.0,2,180.85,2
16837,31.0,11,3170.98,1
16839,2.0,34,16594.35,1
16841,67.0,6,1869.82,1
16842,70.0,3,1264.19,0
16843,7.0,16,10196.57,1
16849,188.0,1,124.57,0
16850,71.0,1,332.41,0
16851,213.0,3,342.45,0
16858,547.0,1,375.69000000000005,2
16861,31.0,2,173.76,0
16863,122.0,2,502.8,0
16866,65.0,3,207.73999999999998,0
16871,32.0,6,2812.34,1
16872,127.0,3,680.02,0
16873,92.0,6,7123.62,1
16875,254.0,5,2095.53,1
16877,65.0,6,853.72,0
16880,65.0,7,1519.08,1
16881,245.0,1,432.0,2
16882,245.0,3,705.12,0
16883,219.0,2,276.73,0
16884,303.0,2,429.84000000000003,2
16887,244.0,1,194.88,2
16889,68.0,3,1578.67,0
16891,121.0,5,809.7,0
16892,61.0,5,525.54,0
16893,486.0,1,145.93,2
16895,184.0,1,219.14,0
16898,547.0,3,508.81,2
16899,32.0,6,1281.56,1
16900,154.0,3,887.11,0
16903,61.0,1,373.24,0
16904,61.0,16,3754.27,1
16905,243.0,7,3102.43,1
16906,188.0,4,579.77,0
16907,60.0,5,981.65,0
16910,93.0,8,1510.06,1
16912,30.0,11,2575.38,1
16914,275.0,1,208.46,2
16915,221.0,6,621.6800000000001,0
16916,667.0,2,576.26,2
16917,130.0,1,391.52,0
16918,154.0,6,1068.82,0
16919,7.0,11,2596.45,1
16921,92.0,1,169.79,0
16923,65.0,19,7247.61,1
16924,184.0,3,846.75,0
16926,639.0,1,230.25,2
16927,130.0,3,543.05,0
16928,33.0,17,2847.6,1
16929,157.0,7,1295.39,1
16930,304.0,3,380.55,2
16931,68.0,21,4604.22,1
16933,121.0,2,563.23,0
16938,5.0,4,2736.38,1
16942,183.0,9,1920.59,1
16943,6.0,3,816.73,0
16945,1.0,19,4345.5,1
16949,158.0,6,1286.27,1
16950,156.0,3,1178.56,0
16951,131.0,3,1277.75,0
16953,91.0,1,20.8,0
16954,62.0,9,2085.08,1
16955,127.0,4,518.67,0
16957,283.0,2,416.64,2
16960,62.0,3,507.05,0
16963,219.0,1,110.55000000000001,2
16966,333.0,7,2154.97,1
16967,280.0,1,319.02,2
16968,213.0,2,439.43,0
16969,339.0,3,650.41,2
16971,334.0,1,357.21,2
16979,61.0,6,1852.0,1
16982,62.0,1,384.06,0
16983,5.0,7,1931.25,1
16984,2.0,2,4481.35,0
16985,2.0,10,5464.12,1
16986,61.0,2,1873.2,0
16987,181.0,7,1625.05,1
16988,243.0,1,126.12,2
16989,4.0,6,1133.25,1
16990,220.0,1,179.0,2
16992,275.0,5,1614.31,0
16996,64.0,6,1456.96,1
16997,284.0,3,702.0,2
16998,131.0,4,295.0,0
17001,90.0,11,3989.57,1
17002,128.0,3,1493.73,0
17004,124.0,2,1412.94,0
17006,121.0,4,781.78,0
17007,97.0,6,889.9300000000001,0
17011,91.0,1,270.9,0
17014,153.0,3,586.33,0
17015,30.0,3,1842.56,0
17017,152.0,20,8694.26,1
17019,547.0,4,1272.61,2
17022,122.0,1,71.0,0
17024,218.0,3,95.85,2
17025,62.0,3,357.77,0
17026,158.0,2,154.82999999999998,0
17027,342.0,6,890.29,2
17030,154.0,1,146.87,0
17031,126.0,2,380.35,0
17033,97.0,3,1030.14,0
17035,129.0,2,433.53000000000003,0
17038,91.0,1,112.4,0
17042,64.0,5,1044.3799999999999,0
17043,153.0,4,1735.18,0
17045,187.0,3,339.44,0
17046,218.0,1,642.02,0
17048,10.0,3,925.35,0
17049,97.0,9,5659.9800000000005,1
17050,191.0,6,3228.84,1
17052,30.0,1,413.75,0
17053,337.0,1,498.48,2
17054,30.0,5,1356.33,1
17059,61.0,5,3095.04,1
17061,220.0,11,5232.2300000000005,1
17062,455.0,4,538.37,2
17064,1.0,3,859.35,0
17068,184.0,21,4552.14,1
17069,30.0,9,2709.7000000000003,1
17071,2.0,9,2429.03,1
17076,38.0,3,841.0799999999999,0
17078,274.0,2,378.2,2
17082,183.0,2,2003.85,0
17083,100.0,3,1405.78,0
17084,244.0,2,2949.75,0
17085,125.0,5,1566.65,1
17086,91.0,6,2050.08,1
17088,30.0,4,1991.01,1
17090,2.0,7,2043.95,1
17091,122.0,9,3827.76,1
17092,161.0,4,1777.78,0
17095,101.0,3,1324.16,0
17096,1.0,4,1022.13,0
17097,152.0,8,954.42,1
17101,61.0,4,1621.73,0
17105,192.0,2,665.78,0
17107,156.0,6,10815.43,1
17109,61.0,6,885.04,0
17114,101.0,8,808.62,1
17115,66.0,3,837.5,0
17119,31.0,2,606.91,0
17122,3.0,1,138.32,0
17123,338.0,1,345.29999999999995,2
17124,158.0,1,298.89,0
17126,65.0,5,1004.75,0
17128,101.0,1,157.09,0
17131,183.0,5,2463.17,1
17133,160.0,7,4892.240000000001,1
17135,303.0,7,1139.73,1
17138,99.0,1,380.5,0
17139,2.0,12,10668.47,1
17140,190.0,1,465.32,0
17144,120.0,2,984.57,0
17147,343.0,4,1714.59,2
17157,302.0,2,319.0,2
17158,153.0,3,1266.97,0
17160,7.0,6,3518.03,1
17162,30.0,10,1715.46,1
17164,34.0,7,2467.35,1
17166,334.0,2,206.34,2
17169,96.0,2,835.78,0
17173,1.0,8,3766.6,1
17174,189.0,1,59.9,2
17175,5.0,4,1443.69,0
17180,7.0,4,796.03,0
17181,698.0,2,239.92000000000002,2
17183,153.0,6,3347.31,1
17186,62.0,2,144.0,0
17188,61.0,7,2474.23,1
17190,1.0,2,444.74,0
17191,30.0,7,2095.13,1
17193,1.0,7,1699.3000000000002,1
17194,38.0,2,262.62,0
17197,61.0,1,1013.01,0
17198,455.0,3,692.22,2
17203,62.0,6,3563.85,1
17204,7.0,4,1564.56,0
17211,5.0,8,2317.2200000000003,1
17213,486.0,7,2781.23,2
17214,62.0,6,1069.1200000000001,1
17218,32.0,10,1960.72,1
17219,122.0,1,114.23,0
17220,187.0,14,3198.25,1
17221,274.0,2,335.13,2
17222,215.0,1,354.15,0
17223,312.0,2,426.79,2
17226,253.0,1,393.49,2
17227,62.0,6,939.32,0
17228,154.0,8,1906.09,1
17229,246.0,2,318.76,2
17230,312.0,8,3638.41,1
17231,128.0,10,3174.32,1
17232,152.0,2,421.52,0
17233,244.0,1,190.88,2
17234,66.0,1,149.89000000000001,0
17235,667.0,2,550.06,2
17236,37.0,6,916.13,0
17238,30.0,17,3744.65,1
17242,5.0,2,1135.04,0
17243,30.0,26,8676.85,1
17248,33.0,1,318.65,0
17250,182.0,2,384.52,0
17251,364.0,1,283.28000000000003,2
17252,188.0,2,353.86,0
17254,213.0,2,272.44,0
17259,547.0,2,603.37,2
17262,486.0,5,1253.3600000000001,2
17265,5.0,2,562.9,0
17266,152.0,3,310.64,0
17267,246.0,2,317.62,2
17268,4.0,4,763.64,0
17274,244.0,1,111.97999999999999,2
17278,7.0,1,246.04,0
17282,337.0,3,1703.41,2
17284,33.0,6,1652.58,1
17287,341.0,7,1064.11,2
17288,341.0,7,1419.73,2
17289,5.0,3,944.41,0
17290,182.0,2,525.24,0
17291,253.0,1,550.8000000000001,2
17293,1.0,9,1875.1100000000001,1
17295,30.0,3,556.95,0
17298,156.0,2,498.42,0
17299,32.0,4,669.11,0
17302,94.0,5,1135.63,0
17306,130.0,19,8631.31,1
17309,216.0,1,82.75,2
17312,156.0,3,644.3,0
17313,122.0,1,2328.84,0
17314,1.0,8,2527.92,1
17315,6.0,38,6292.26,1
17317,32.0,3,2600.34,0
17320,547.0,3,1200.6200000000001,2
17321,276.0,2,700.86,2
17323,92.0,7,921.07,1
17324,10.0,4,990.23,0
17325,252.0,1,96.8,2
17330,276.0,2,363.9,2
17331,125.0,1,175.2,0
17334,70.0,2,307.02,0
17337,5.0,4,2027.8700000000001,1
17338,10.0,8,6643.93,1
17339,185.0,2,243.36,0
17340,33.0,11,12353.29,1
17341,187.0,3,781.36,0
17345,155.0,4,537.74,0
17346,1.0,15,2676.56,1
17348,30.0,5,1159.52,0
17350,333.0,4,1286.07,2
17351,38.0,3,587.15,0
17353,126.0,2,1740.0,0
17356,343.0,1,178.22,2
17358,100.0,2,365.85,0
17360,127.0,3,585.79,0
17361,188.0,3,488.2,0
17362,284.0,2,312.23,2
17364,10.0,11,4481.18,1
17365,40.0,8,4801.56,1
17368,153.0,8,1912.67,1
17370,124.0,4,446.18,0
17372,62.0,8,1342.68,1
17374,220.0,2,495.77,0
17376,343.0,2,203.2,2
17377,32.0,20,4100.92,1
17381,3.0,29,20275.61,1
17382,215.0,1,65.4,2
17383,212.0,1,199.29,2
17384,250.0,2,336.4,2
17386,302.0,6,2686.42,1
17387,183.0,2,784.11,0
17388,6.0,4,1259.56,0
17389,10.0,34,31833.68,1
17392,192.0,2,457.91,0
17394,250.0,1,203.86999999999998,2
17396,276.0,8,7330.8,1
17400,217.0,5,2129.96,1
17402,91.0,13,2633.85,1
17403,275.0,1,281.62,2
17404,6.0,15,31906.82,1
17405,4.0,3,1031.41,0
17406,71.0,3,2200.42,0
17409,127.0,2,771.85,0
17410,1.0,5,1214.72,1
17412,31.0,7,1258.06,1
17414,127.0,2,778.0,0
17416,61.0,7,6893.42,1
17419,130.0,12,4226.57,1
17420,698.0,3,598.83,2
17422,5.0,6,1979.37,1
17423,189.0,2,698.41,0
17425,62.0,2,759.17,0
17426,93.0,6,5037.26,1
17428,7.0,28,17256.85,1
17429,158.0,3,524.9200000000001,0
17430,153.0,2,265.76,0
17432,302.0,2,365.76,2
17433,2.0,1,303.15999999999997,0
17434,152.0,7,2373.82,1
17436,121.0,2,216.29999999999998,0
17440,187.0,3,186.42000000000002,0
17442,64.0,6,2248.56,1
17443,250.0,1,534.24,2
17444,34.0,3,2940.04,1
17446,312.0,2,120.9,2
17449,152.0,7,2520.86,1
17450,4.0,46,194550.79,1
17451,121.0,7,1721.4,1
17453,184.0,2,486.71999999999997,0
17456,455.0,1,249.86,2
17457,217.0,5,1737.7,1
17459,62.0,2,657.3,0
17460,185.0,6,622.4300000000001,0
17461,61.0,3,757.46,0
17462,62.0,2,675.69,0
17464,248.0,1,289.96000000000004,2
17469,218.0,5,1870.97,1
17470,189.0,5,1125.07,0
17472,339.0,3,710.29,2
17481,155.0,4,1255.59,0
17483,95.0,3,414.04,0
17489,1.0,2,376.64,0
17490,90.0,7,2092.32,1
17491,121.0,10,3558.87,1
17492,221.0,1,374.57,2
17495,302.0,2,497.56,2
17500,61.0,3,1138.0,0
17501,281.0,2,288.6,2
17502,61.0,4,689.1,0
17503,152.0,2,558.96,0
17504,189.0,9,2997.0299999999997,1
17505,338.0,2,1145.84,2
17507,283.0,2,605.58,2
17508,252.0,1,387.31,2
17509,62.0,8,6115.14,1
17511,7.0,31,91062.38,1
17512,30.0,10,2924.9900000000002,1
17514,278.0,1,208.65,2
17515,122.0,4,639.02,0
17516,3.0,5,768.08,0
17517,253.0,1,153.94,2
17519,547.0,6,1844.02,2
17521,61.0,3,723.2099999999999,0
17522,96.0,5,1070.71,0
17526,213.0,4,1195.8999999999999,0
17527,220.0,4,939.37,0
17528,1.0,8,3628.5,1
17530,120.0,10,2385.0,1
17531,307.0,1,296.7,2
17535,252.0,1,164.4,2
17537,61.0,2,897.62,0
17550,68.0,3,267.16,0
17552,62.0,4,930.41,0
17553,306.0,1,1487.6,2
17554,31.0,5,1952.45,1
17555,101.0,2,483.26,0
17560,157.0,4,854.95,0
17562,64.0,7,1122.38,1
